stage_table_name	stage_column_name	database_uri	database_port	database_name	database_comment	database_type	database_is_shard	table_name	table_comment	table_theme	column_name	column_comment	column_type	column_is_primary_key	column_allow_null	column_is_sensitive	column_sensitive_type
S_HB1_CDS_FIRST_CAR_LOAN_AUDIT	d_name	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_first_car_loan_audit	第一车贷初审结果表	风控	d:name	申请人姓名	string	0	0	1	姓名
S_MY465_TOUCHSTONE_UNNORMAL_USER_SIGN_DETAIL_INFO	name	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	touchstone_unnormal_user_sign_detail_info	试金石（移动）疑似业务异常用户标识查询明细表	外部数据	name	姓名	varchar(30)	0	1	1	姓名
S_HB2_CDS_CHECK_MAN_ACTIVE_LOG	os_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_check_man_active_log	买单侠现金贷-激活日志表	风控	os:name	姓名	STRING	0	1	1	姓名
S_HB2_CDS_VILLAGE_SMALL_LOANS_CREDIT_ACTIVATION_LOG	i_zs_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_village_small_loans_credit_activation_log	乡村白条小微贷-授信激活日志表	风控	i:zs_name	中数接口返回法人姓名	String	0	0	1	姓名
S_HB2_CDS_PLUSBAITIAO_PRELIM_LOG	i_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_plusbaitiao_prelim_log	大白条-初审日志表	风控	i:name	申请人姓名	STRING	0	1	1	姓名
S_HB2_CDS_CITIC_CARD_ADMIT_LOG	os_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_citic_card_admit_log	中信小白+卡-准入日志表	风控	os:name	申请人姓名	STRING	0	1	1	姓名
S_HB2_SRM_BT_FF1_LOG	is_cnee_name_yr_2	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_bt_ff1_log	Farfetch白条ffCDS日志表	风控	is:cnee_name_yr_2	常用收货人2	STRING	0	0	1	姓名
S_HB2_CDS_BT_PAY_NAMELIST_AUDIT_LOG	i_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_bt_pay_namelist_audit_log	白条用户加支付类名单资格-初审日志表	风控	i:name	申请人姓名	STRING	0	1	1	姓名
S_SP1_CDS_IOU_TRADE_RULE_ENGINE_LOG	consignee_first_name	10.240.2.5	51899	sftpuser	NA	file	0	cds_iou_trade_rule_engine_log	交易风控引擎日志	风控	consignee_first_name	收货人firstName	varchar	0	1	1	姓名
S_HB2_SRM_LOAN_PALTFORM_CDS1_LOG	is_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_loan_paltform_cds1_log	借钱平台CDS1日志表	风控	is:name	申请人姓名	STRING	0	0	1	姓名
S_M0M_JXL_USER_GRID_DETAIL_PHONE_SUSP_OTHER_IDCARDS	user_name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jxl_user_grid_detail_phone_susp_other_idcards	聚信立蜜罐手机号存疑绑定其他身份证信息明细表	外部数据	user_name	姓名	varchar(50)	0	1	1	姓名
S_SP1_CDS_IOU_TRADE_ORDER_LOG	consignee	10.240.2.5	51899	sftpuser	NA	file	0	cds_iou_trade_order_log	订单日志表	风控	consignee	收货人名称	varchar	0	1	1	姓名
S_SP1_OCF_OVERDUE	customer_name	10.240.2.5	51899	sftpuser	NA	file	0	ocf_overdue	逾期单	风控	customer_name	客户姓名	varchar	0	1	1	姓名
S_MY71_ORDER	customer_name	mydb-newgascard-02.db.jdfin.local	3306	newgascard	NA	mysql	0	order	订单表	APP	customer_name	用户名字	varchar(64)	0	1	1	姓名
S_MY653_MKT_COUPON	director	mydb-mktprize-02.db.jdfin.local	3306	mkt_prize	NA	mysql	0	mkt_coupon	优惠券表	支付	director	负责人	varchar(10)	0	0	1	姓名
S_Z63_CBE_PAYMENTINSTRUCTION	RECACCOUNTNAME	oradb-card-002.d.chinabank.com.cn	1521	card	croborder	oracle	0	cbe_paymentinstruction	付汇指令表	支付	RECACCOUNTNAME	收款账户名称	varchar2(64)	0	1	1	姓名
S_MY333_BUYORDER	USERNAME	mydb-yhlc-02.db.jdfin.local	3306	yhlc	NA	mysql	0	buyorder	订单表	理财	USERNAME	userName	varchar(128)	0	1	1	姓名
S_M64_FIN_FEE_DETAIL_199	customer_name	db-finboard-02.pekdc1.jdfin.local	3306	finsetts	NA	mysql	0	fin_fee_detail_199	众创服务	财务	customer_name	客户名称	varchar(128)	0	1	1	姓名
S_JTC13_FDM_EPI_ORDER_POP_POP_ORDER_NEW_CHAIN	customer_name	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_epi_order_pop_pop_order_new_chain	pop订单数据新表	京东商城	customer_name	收货人姓名	string	0	0	1	姓名
S_M0M_CREDIT100_SPECIALLIST_QUERY_LOG	name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	credit100_speciallist_query_log	百融特殊名单日志表	外部数据	name	姓名	varchar(50)	0	1	1	姓名
S_MY465_ID5_EDUCATION_INFO_DETAIL_INFO	name	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	id5_education_info_detail_info	国政通学历明细表（新）	外部数据	name	姓名	varchar(60)	0	1	1	姓名
S_MY248_T_ORDER	pay_merchant_name	mydb-jrzcsaas-02.db.jdfin.local	3306	jrzc_saas	NA	mysql	0	t_order	订单表	众筹	pay_merchant_name	支付人姓名	varchar(150)	0	1	1	姓名
S_M0A_USER_000	userName	db-paysecurity-0702.pekdc1.jdfin.local	3306	cis_user_0	NA	mysql	1	user_0000	实名用户表	账户融合	userName	用户名	varchar(150)	0	1	1	姓名
S_MY465_SHUJUJ_TERMINAL_TYPE_DETAIL_INFO	name	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shujuj_terminal_type_detail_info	数聚加（电信）手机号终端型号查询明细表	外部数据	name	姓名	varchar(60)	0	1	1	姓名
S_HB2_CDS_GOLDCASH_NEW_ADMIT_LOG	i_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_goldcash_new_admit_log	金条开新-CDS1准入日志表	风控	i:name	申请人姓名	STRING	0	1	1	姓名
S_MY297_PAY_TRANS_INFO	receive_account_no	mydb-loanpay-02.db.jdfin.local	3306	loan_pay	NA	mysql	0	pay_trans_info	来账流水表	供应链金融	receive_account_no	收款账号名称	varchar(200)	0	1	1	姓名
S_MY647_REALNAME_CREDENTIALS	name	mydb-cucrealname-02.db.jdfin.local	3306	cuc_realname	NA	mysql	0	realname_credentials	证件信息表	支付	name	真实姓名	varchar(128)	0	1	1	姓名
S_M0M2_TENCENT_ANTI_FRAUD_DETAIL_ACCOUNT_RISK	name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	tencent_anti_fraud_detail_account_risk	腾讯反欺诈帐号风险信息明细表	外部数据	name	姓名	varchar(50)	0	1	1	姓名
S_MY297_PAY_ACCOUNT	account_name	mydb-loanpay-02.db.jdfin.local	3306	loan_pay	NA	mysql	0	pay_account	平台账户表	供应链金融	account_name	账户名称	varchar(200)	0	1	1	姓名
S_MY465_SHUJUJ_IMSI_VERIFICATION_DETAIL_INFO	name	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shujuj_imsi_verification_detail_info	数聚加（电信）手机号与IMSI号验证明细表	外部数据	name	姓名	varchar(60)	0	1	1	姓名
S_MY247_ID5_IDENTITYAUTH_QUERY_LOG	name	mydb-realnameinfo-02.db.jdfin.local	3358	realnameinfo	NA	mysql	0	id5_identityauth_query_log	国政通实名认证日志表	外部数据	name	姓名	varchar(200)	0	1	1	姓名
S_MY609_INAPAY_ORDER_DETAIL	receiver	mydb-inapay-02.db.jdfin.local	3358	inapay	NA	mysql	0	inapay_order_detail	订单详情表	其他	receiver	收货人姓名	varchar(200)	0	1	1	姓名
S_JTC14_GDM_M12_ORD_IVC_ACTUAL_DET	ivc_staf_name	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	gdm	NA	jrtc	0	gdm_m12_ord_ivc_actual_det	商城订单-发票实开明细表	京东商城	ivc_staf_name	开票人姓名	string	0	0	1	姓名
S_MY204_CSIGN_RECORD_0000	card_holder	mydb-cpaytrade-0002.db.jdfin.local	3306	cpaytrade_00	NA	mysql	1	csign_record_0000	非签约支付表	支付	card_holder	持卡人姓名	varchar(64)	0	0	1	姓名
S_MY21_ENT_PATENT_INFO	applicantname	mydb-patent-02.db.jdfin.local	3307	patent	NA	mysql	0	ent_patent_info	企业专利信息	外部数据	applicantname	申请专利权人	varchar(1000)	0	1	1	姓名
S_JTC13_FDM_FEIMA_JXC_ORDER	salername	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_feima_jxc_order	万家门店线下销售表	京东商城	salername	店员名字	string	0	0	1	姓名
S_HB2_CDS_BAITIAONEW_CDS0_NODE1_LOG	i_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiaonew_cds0_node1_log	白条开新四期_CDS0-节点1日志表	风控	i:name	申请人姓名	STRING	0	0	1	姓名
S_HB1_CDS_BAITIAO_ENCHASHMENT	d_name	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiao_enchashment	白条取现结果表	风控	d:name	申请人姓名	STRING	0	1	1	姓名
S_MY207_BASE_AGENT_INFO	charger_name	mydb-ordercreditloan-02.db.jdfin.local	3306	order_credit_loan	NA	mysql	0	base_agent_info	代理公司基本信息表	供应链金融	charger_name	负责人	varchar(30)	0	1	1	姓名
S_MY454_USER_ADDRESS	name	mydb-scfrent-02.db.jdfin.local	3306	rent_user	NA	mysql	0	user_address	供应链_用户商户表 _租户信息地址表	供应链金融	name	收货人姓名	varchar(200)	0	1	1	姓名
S_JTC14_GDM_M12_STOCK_BILL_INVT_DET_SUM	operr_name	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	gdm	NA	jrtc	0	gdm_m12_stock_bill_invt_det_sum	出入库明细基础汇总	京东商城	operr_name	操作人姓名	string	0	1	1	姓名
S_MY5_COMPANY_EQUITY_INFO	pledgor	mydb-prism1-02.db.jdfin.local	3306	prism1	NA	mysql	0	company_equity_info	股权出质	外部数据	pledgor	出质人	varchar(255)	0	1	1	姓名
S_HB13_BODS_MSC_SUPPLIER_INFO	cf_business_leader	172.25.207.126:2181,172.25.207.133:2181,172.25.207.79:2181,172.25.207.80:2181,172.25.207.81:2181	NA	credit	NA	hbase	0	bods:msc_supplier_info	供应商信息表	供应链金融	cf:business_leader	企业负表人	string	0	0	1	姓名
S_MY5_ANNUAL_REPORT	operator_name	mydb-prism1-02.db.jdfin.local	3306	prism1	NA	mysql	0	annual_report	年报	外部数据	operator_name	经营者名称	varchar(50)	0	1	1	姓名
S_M2VR_RFL_LOAN	loan_member_name	mydb-rfloan-02.db.jdfin.local	3306	rfloan	NA	mysql	0	rfl_loan	京农贷贷款单表	其他	loan_member_name	借款者姓名	varchar(128)	0	1	1	姓名
S_M0M2_CJCCB_PERCREDIT_REPORT_DETAIL_INFO	name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	cjccb_percredit_report_detail_info	长江银行个人征信明细	外部数据	name	姓名	varchar(60)	0	1	1	姓名
S_MY456_IVR_COL_TASK	cus_name	mydb-csdp-02.db.jdfin.local	3306	jrkf_job	NA	mysql	0	ivr_col_task	白条催收任务表	客服	cus_name	客户姓名	varchar(30)	0	0	1	姓名
S_MY465_BAIQISHI_ANTI_FRAUD_DETAIL_STRATEGYSET	name	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	baiqishi_anti_fraud_detail_strategyset	白骑士反欺诈策略集明细表	外部数据	name	姓名	varchar(50)	0	1	1	姓名
S_MY490_B2B_WITHDRAW	bankcard_account	mydb-saledbfundproxy-02.db.jdfin.local	3306	saledb_fundproxy	NA	mysql	0	b2b_withdraw	商户提现信息表	其他	bankcard_account	银行卡所有人姓名	varchar(128)	0	1	1	姓名
S_M0M_FAHAI_LAWSUIT_DETAIL_JUDGMENT_PARTYS	pname	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	fahai_lawsuit_detail_judgment_partys	法海风控裁判文书被执行人	外部数据	pname	当事人名称	varchar(255)	0	1	1	姓名
S_HB2_CDS_STAGING_MALL_ADMIT_LOG	os_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_staging_mall_admit_log	分期商城-准入日志表	风控	os:name	申请人姓名	string	0	0	1	姓名
S_M64_FIN_FEE_DETAIL_186	customer_name	db-finboard-02.pekdc1.jdfin.local	3306	finsetts	NA	mysql	0	fin_fee_detail_186	达达家	财务	customer_name	客户名称	varchar(128)	0	1	1	姓名
S_MY465_SHUJUJ_LONG_TIME_IN_NET_DETAIL_INFO	name	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shujuj_long_time_in_net_detail_info	数聚加（电信）手机号码在网时长查询明细表	外部数据	name	姓名	varchar(60)	0	1	1	姓名
S_HB2_CDS_BAITIAO_USER_GRADE_LOG	is_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiao_user_grade_log	白条用户-实时用户分级日志表	风控	is:name	申请人姓名	string	0	0	1	姓名
S_MG2_USER360_WANGDAI_LIST_CLEAN	name	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	user360_wangdai_list_clean	网黑_网贷_列表	外部数据	name	姓名	varchar(2000)	0	0	1	姓名
S_MY229_LOAN_CLIENT_BASIC_INFO	actual_controller_name	db-jrdatainter-0102.pekdc1.jdfin.local	3306	exts_loan	NA	mysql	0	loan_client_basic_info	客户基本信息表	风控	actual_controller_name	企业实际控制人姓名	varchar(50)	0	1	1	姓名
S_S33_SHUIDIXY_EVALUATE_NORMAL_BRIEF_FILTER	legal_person	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	shuidixy_evaluate_normal_brief_filter	企业简介	其他	legal_person	legal_person	varchar(2000)	0	0	1	姓名
S_M0M_JXL_IDCARD_BLACKLIST_DETAIL_OTHERS	name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jxl_idcard_blacklist_detail_others	聚信立身份证黑名单扩展明细	外部数据	name	姓名	varchar(20)	0	1	1	姓名
S_MY175_XJK_RECON_PURCHASE_ORDER	cust_name	db-xjk2-0002.pekdc1.jdfin.local	3306	xjk2_recon	NA	mysql	0	xjk_recon_purchase_order	小金库申购结算表	供应链金融	cust_name	客户姓名或公司名称	varchar(255)	0	1	1	姓名
S_S08_CETUS_DB3_YAO_AGENT_COMPANY	legal_person	sensitive	NA	sensitive	NA	jdmeta	0	fdm_cetus_db3_yao_agent_company_sensitive_chain	医药城买家商铺信息表	京东商城	legal_person	企业法人	varchar(64)	0	0	1	姓名
S_M0M_JXL_USER_GRID_DETAIL_PHONE_SUSP_OTHER_NAMES	susp_name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jxl_user_grid_detail_phone_susp_other_names	聚信立蜜罐手机号存疑绑定其他姓名信息明细表	外部数据	susp_name	该手机号码绑定的其他姓名	varchar(50)	0	1	1	姓名
S_S11_SRM_BT_EXT_CASHIER_LOG	os_cnee_name_yr_3	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	srm_bt_ext_cashier_log	外部收银台开白条CDS日志表	消费金融	os:cnee_name_yr_3	常用收货人3	STRING	0	0	1	姓名
S_MY453_ORDER_RECORD	receiver	mydb-scfrent-02.db.jdfin.local	3306	scf_rent	NA	mysql	0	order_record	供应链_商品相关表_主订单记录表	供应链金融	receiver	收货人	varchar(50)	0	0	1	姓名
S_HB2_CDS_STAGING_MALL_ADMIT_LOG	i_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_staging_mall_admit_log	分期商城-准入日志表	风控	i:name	申请人姓名	string	0	0	1	姓名
S_JTC13_FDM_FINANCE_PAY_VENDOR_MACHINEACCOUNT_CHAIN	refoperator	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_finance_pay_vendor_machineaccount_chain	以销定结应付帐表	京东商城	refoperator	采销员姓名	string	0	0	1	姓名
S_MY279_CDT_CUST_INFO	cust_name	mydb-loancredit-02.db.jdfin.local	3306	credit	NA	mysql	0	cdt_cust_info	用户增信总表	供应链金融	cust_name	客户名称	varchar(45)	0	1	1	姓名
S_S08_CETUS_DB3_YAO_AGENT_QUALIFY	drug_company_person	sensitive	NA	sensitive	NA	jdmeta	0	fdm_cetus_db3_yao_agent_qualify_sensitive_chain	医药城买家资质信息表	京东商城	drug_company_person	药品许可证企业负责人	varchar(64)	0	0	1	姓名
S_MY465_TOUCHSTONE_MOBILE_INNET_PERIOD_DETAIL_INFO	name	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	touchstone_mobile_innet_period_detail_info	试金石（移动）手机在网时长标签查询明细表	外部数据	name	姓名	varchar(30)	0	1	1	姓名
S_HB2_SRM_BT_FF1_LOG	os_cnee_name_yr_1	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_bt_ff1_log	Farfetch白条ffCDS日志表	风控	os:cnee_name_yr_1	常用收货人1	STRING	0	0	1	姓名
S_HB2_CDS_FLIGHT_CREDIT_ACTIVE_LOG	os_cnee_name_yr_4	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_flight_credit_active_log	飞行贷-激活日志表	风控	os:cnee_name_yr_4	常用收货人4	STRING	0	1	1	姓名
S_HB2_SRM_XJD_ADMIT_LOG	is_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_xjd_admit_log	小金贷CDS结构日志表	风控	is:name	申请人姓名	STRING	0	0	1	姓名
S_M0M_YM_LOAN_DETAIL_TAG	name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	ym_loan_detail_tag	亿美贷款明细标签	外部数据	name	姓名	varchar(50)	0	1	1	姓名
S_HB2_SRM_LOAN_PALTFORM_CDS1_LOG	i_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_loan_paltform_cds1_log	借钱平台CDS1日志表	风控	i:name	申请人姓名	STRING	0	0	1	姓名
S_M0M2_TENCENT_ANTI_FRAUD_DETAIL_EXCEPTION_DEVICE	name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	tencent_anti_fraud_detail_exception_device	腾讯反欺诈异常设备信息明细表	外部数据	name	姓名	varchar(50)	0	1	1	姓名
S_M1J_XJK_PAY_INFO_NEW_000	CREATE_OPERATOR	db-xjk2-0002.pekdc1.jdfin.local	3306	xjk_00	NA	mysql	1	xjk_pay_info_new_000	小金库支付信息表	理财	CREATE_OPERATOR	创建人	varchar(32)	0	1	1	姓名
S_HB2_CDS_3C_LEASE_LOG	is_relatives_contacts_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_3c_lease_log	3C租赁白条-初审日志表	风控	is:relatives_contacts_name	亲属联系人姓名	string	0	0	1	姓名
S_HB2_CDS_BAITIAO_NEW_PRE_CREDIT_ACTIVE_LOG	is_cnee_name_yr_1	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiao_new_pre_credit_active_log	普通白条新预授信-授信激活日志表	风控	is:cnee_name_yr_1	常用收货人1	string	0	0	1	姓名
S_HB2_SRM_BT_FF1_LOG	is_cnee_name_yr_4	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_bt_ff1_log	Farfetch白条ffCDS日志表	风控	is:cnee_name_yr_4	常用收货人4	STRING	0	0	1	姓名
S_M32_POLICYINSURED	name	db-inceproduct-02.pekdc1.jdfin.local	3306	embedded_insurance	NA	mysql	0	policyinsured	汽车票险被保人表	保障险	name	姓名	varchar(30)	0	1	1	姓名
S_HB1_CDS_DDJZ_AUDIT	d_name	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_ddjz_audit	达达家装-初审结果表	风控	d:name	申请人姓名	string	0	0	1	姓名
S_MY254_ICRQUERYREQ	name	mydb-cfcreditreport-02.db.jdfin.local	3306	cfcreditreport	NA	mysql	0	icrqueryreq	当前查询记录	消费金融	name	被查询者姓名	varchar(300)	0	1	1	姓名
S_M91_CREDIT_AMOUNT_APPLY	customer_name	db-jrjfcdb-02.pekdc1.jdfin.local	3306	jdjfc2	NA	mysql	0	credit_amount_apply	授信额度变更信息表	供应链金融	customer_name	客户名称	varchar(100)	0	1	1	姓名
S_MY473_CORP_ACCOUNT_IDEN	corp_legal_person	mydb-qyjk-02.db.jdfin.local	3306	qyjkdb	NA	mysql	0	corp_account_iden	企业金库-企业账户认证	供应链金融	corp_legal_person	公司法人	varchar(128)	0	1	1	姓名
S_JTC13_FDM_FEIMA_MARKET_SHOP_CHAIN	jd_manager_name	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_feima_market_shop_chain	万家门店表	京东商城	jd_manager_name	京东负责人姓名	string	0	0	1	姓名
S_MY465_TOUCHSTONE_6MONTH_CHARGE_STOP_FREQ_DETAIL_INFO	name	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	touchstone_6month_charge_stop_freq_detail_info	试金石（移动）近6个月欠费停机总次数查询明细表	外部数据	name	姓名	varchar(30)	0	1	1	姓名
S_M0M_PCAC_LOAN_RISK_DETAIL_LOAN	name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	pcac_loan_risk_detail_loan	清算协会风险借贷信息	外部数据	name	姓名或者企业名称	varchar(50)	0	1	1	姓名
S_HB2_CDS_BAITIAONEW_JXL_SHUNT_LOG	i_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiaonew_jxl_shunt_log	白条开新-聚信立分流日志表	风控	i:name	申请人姓名	string	0	0	1	姓名
S_HB2_CDS_VILLAGE_SMALL_LOANS_ENCHASHMENT_LOG	is_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_village_small_loans_enchashment_log	乡村白条小微贷-取现日志表	风控	is:name	申请人姓名	String	0	0	1	姓名
S_HB2_CDS_BAITIAONEW_CDS0_NODE2_LOG	is_name	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiaonew_cds0_node2_log	白条开新四期_CDS0-节点2日志表	风控	is:name	申请人姓名	STRING	0	0	1	姓名
S_MY229_LOAN_CLIENT_BASIC_INFO	name	db-jrdatainter-0102.pekdc1.jdfin.local	3306	exts_loan	NA	mysql	0	loan_client_basic_info	客户基本信息表	风控	name	借款人姓名	varchar(100)	0	1	1	姓名
S_M0M_JXL_USER_GRID_DETAIL_IDCARD_SUSP_OTHER_NAMES	user_name	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jxl_user_grid_detail_idcard_susp_other_names	聚信立蜜罐身份证存疑绑定其他姓名信息明细表	外部数据	user_name	姓名	varchar(50)	0	1	1	姓名
S_MY297_PAY_TRANS_INFO	pay_account_name	mydb-loanpay-02.db.jdfin.local	3306	loan_pay	NA	mysql	0	pay_trans_info	来账流水表	供应链金融	pay_account_name	付款账号名称	varchar(200)	0	1	1	姓名
S_MG2_TASK_SDFA_DRUGPRODUCT_INFO	issuer	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_sdfa_drugproduct_info	药品生产企业	外部数据	issuer	签发人	varchar(2000)	0	0	1	姓名
S_M0M_FAHAI_LAWSUIT_DETAIL_JUDGMENT_PARTYS	lawyer	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	fahai_lawsuit_detail_judgment_partys	法海风控裁判文书被执行人	外部数据	lawyer	委托辩护人	varchar(255)	0	1	1	姓名
S_HB1_CDS_CHECK_MAN_ACTIVE	d_name	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_check_man_active	买单侠现金贷-激活结果表	风控	d:name	姓名	string	0	0	1	姓名
